seq;vac_seq;dist;CC;CC_number
6606;6620;12374;CC206;206
6606;6701;10683;CC206;206
6606;6720;11736;CC206;206
6606;13640;10887;CC206;206
6607;6620;1053;CC206;206
6607;6701;3767;CC206;206
6607;6720;2833;CC206;206
6607;13640;2715;CC206;206
6608;6620;3757;CC206;206
6608;6701;6074;CC206;206
6608;6720;4491;CC206;206
6608;13640;3804;CC206;206
6610;6620;1934;CC206;206
6610;6701;4007;CC206;206
6610;6720;3606;CC206;206
6610;13640;2928;CC206;206
6611;6620;10223;CC206;206
6611;6701;9058;CC206;206
6611;6720;9553;CC206;206
6611;13640;9064;CC206;206
6612;6620;5147;ST-4430;4430
6612;6701;5513;ST-4430;4430
6612;6720;4673;ST-4430;4430
6612;13640;4304;ST-4430;4430
6613;6620;1182;CC206;206
6613;6701;3898;CC206;206
6613;6720;2937;CC206;206
6613;13640;2835;CC206;206
6614;6620;1552;CC443;443
6614;6701;6011;CC443;443
6614;6720;2313;CC443;443
6614;13640;2544;CC443;443
6615;6620;1802;ST-4430;4430
6615;6701;5246;ST-4430;4430
6615;6720;276;ST-4430;4430
6615;13640;3327;ST-4430;4430
6616;6620;0;CC257;257
6616;6701;4771;CC257;257
6616;6720;2038;CC257;257
6616;13640;1916;CC257;257
6617;6620;664;CC257;257
6617;6701;4891;CC257;257
6617;6720;2660;CC257;257
6617;13640;2558;CC257;257
6618;6620;0;CC257;257
6618;6701;4771;CC257;257
6618;6720;2038;CC257;257
6618;13640;1916;CC257;257
6619;6620;0;CC257;257
6619;6701;4771;CC257;257
6619;6720;2038;CC257;257
6619;13640;1916;CC257;257
6620;6620;0;CC257;257
6620;6701;4771;CC257;257
6620;6720;2038;CC257;257
6620;13640;1916;CC257;257
6621;6620;7783;CC257;257
6621;6701;7349;CC257;257
6621;6720;7720;CC257;257
6621;13640;6778;CC257;257
6622;6620;3593;CC443;443
6622;6701;6015;CC443;443
6622;6720;3983;CC443;443
6622;13640;4314;CC443;443
6623;6620;12624;CC443;443
6623;6701;11619;CC443;443
6623;6720;11989;CC443;443
6623;13640;11116;CC443;443
6624;6620;0;CC257;257
6624;6701;4771;CC257;257
6624;6720;2038;CC257;257
6624;13640;1916;CC257;257
6625;6620;2161;CC443;443
6625;6701;6269;CC443;443
6625;6720;3776;CC443;443
6625;13640;1010;CC443;443
6626;6620;1552;CC443;443
6626;6701;6011;CC443;443
6626;6720;2313;CC443;443
6626;13640;2544;CC443;443
6627;6620;533;CC257;257
6627;6701;5262;CC257;257
6627;6720;2525;CC257;257
6627;13640;2422;CC257;257
6628;6620;6891;CC257;257
6628;6701;7686;CC257;257
6628;6720;6483;CC257;257
6628;13640;6914;CC257;257
6629;6620;137;CC257;257
6629;6701;4904;CC257;257
6629;6720;2168;CC257;257
6629;13640;2045;CC257;257
6630;6620;0;CC257;257
6630;6701;4771;CC257;257
6630;6720;2038;CC257;257
6630;13640;1916;CC257;257
6631;6620;1300;CC257;257
6631;6701;4982;CC257;257
6631;6720;806;CC257;257
6631;13640;3043;CC257;257
6632;6620;6857;CC257;257
6632;6701;6981;CC257;257
6632;6720;7344;CC257;257
6632;13640;5872;CC257;257
6633;6620;10461;CC443;443
6633;6701;10707;CC443;443
6633;6720;10718;CC443;443
6633;13640;9560;CC443;443
6634;6620;1300;CC257;257
6634;6701;4982;CC257;257
6634;6720;806;CC257;257
6634;13640;3043;CC257;257
6635;6620;3770;CC257;257
6635;6701;5709;CC257;257
6635;6720;4226;CC257;257
6635;13640;3231;CC257;257
6636;6620;1300;CC257;257
6636;6701;4982;CC257;257
6636;6720;806;CC257;257
6636;13640;3043;CC257;257
6637;6620;5000;CC257;257
6637;6701;7230;CC257;257
6637;6720;5155;CC257;257
6637;13640;4028;CC257;257
6638;6620;0;CC257;257
6638;6701;4771;CC257;257
6638;6720;2038;CC257;257
6638;13640;1916;CC257;257
6639;6620;0;CC257;257
6639;6701;4771;CC257;257
6639;6720;2038;CC257;257
6639;13640;1916;CC257;257
6640;6620;0;CC257;257
6640;6701;4771;CC257;257
6640;6720;2038;CC257;257
6640;13640;1916;CC257;257
6641;6620;11981;ST-4430;4430
6641;6701;10871;ST-4430;4430
6641;6720;11093;ST-4430;4430
6641;13640;10632;ST-4430;4430
6642;6620;426;CC257;257
6642;6701;5141;CC257;257
6642;6720;2382;CC257;257
6642;13640;2200;CC257;257
6643;6620;1552;CC443;443
6643;6701;6011;CC443;443
6643;6720;2313;CC443;443
6643;13640;2544;CC443;443
6644;6620;1552;CC443;443
6644;6701;6011;CC443;443
6644;6720;2313;CC443;443
6644;13640;2544;CC443;443
6645;6620;0;CC257;257
6645;6701;4771;CC257;257
6645;6720;2038;CC257;257
6645;13640;1916;CC257;257
6646;6620;11650;CC257;257
6646;6701;10563;CC257;257
6646;6720;11118;CC257;257
6646;13640;10771;CC257;257
6647;6620;0;CC257;257
6647;6701;4771;CC257;257
6647;6720;2038;CC257;257
6647;13640;1916;CC257;257
6648;6620;0;CC257;257
6648;6701;4771;CC257;257
6648;6720;2038;CC257;257
6648;13640;1916;CC257;257
6649;6620;0;CC257;257
6649;6701;4771;CC257;257
6649;6720;2038;CC257;257
6649;13640;1916;CC257;257
6650;6620;0;CC257;257
6650;6701;4771;CC257;257
6650;6720;2038;CC257;257
6650;13640;1916;CC257;257
6651;6620;1732;ST-4430;4430
6651;6701;5284;ST-4430;4430
6651;6720;1264;ST-4430;4430
6651;13640;3286;ST-4430;4430
6652;6620;11318;CC257;257
6652;6701;9672;CC257;257
6652;6720;10478;CC257;257
6652;13640;10115;CC257;257
6653;6620;0;CC257;257
6653;6701;4771;CC257;257
6653;6720;2038;CC257;257
6653;13640;1916;CC257;257
6654;6620;0;CC257;257
6654;6701;4771;CC257;257
6654;6720;2038;CC257;257
6654;13640;1916;CC257;257
6655;6620;847;CC257;257
6655;6701;5116;CC257;257
6655;6720;2690;CC257;257
6655;13640;2711;CC257;257
6656;6620;0;CC257;257
6656;6701;4771;CC257;257
6656;6720;2038;CC257;257
6656;13640;1916;CC257;257
6657;6620;0;CC257;257
6657;6701;4771;CC257;257
6657;6720;2038;CC257;257
6657;13640;1916;CC257;257
6658;6620;0;CC257;257
6658;6701;4771;CC257;257
6658;6720;2038;CC257;257
6658;13640;1916;CC257;257
6659;6620;0;CC257;257
6659;6701;4771;CC257;257
6659;6720;2038;CC257;257
6659;13640;1916;CC257;257
6660;6620;0;CC257;257
6660;6701;4771;CC257;257
6660;6720;2038;CC257;257
6660;13640;1916;CC257;257
6661;6620;13260;CC257;257
6661;6701;11583;CC257;257
6661;6720;13041;CC257;257
6661;13640;12029;CC257;257
6662;6620;5276;CC257;257
6662;6701;7196;CC257;257
6662;6720;5671;CC257;257
6662;13640;4446;CC257;257
6663;6620;0;CC257;257
6663;6701;4771;CC257;257
6663;6720;2038;CC257;257
6663;13640;1916;CC257;257
6664;6620;0;CC257;257
6664;6701;4771;CC257;257
6664;6720;2038;CC257;257
6664;13640;1916;CC257;257
6665;6620;603;CC257;257
6665;6701;5337;CC257;257
6665;6720;2561;CC257;257
6665;13640;2483;CC257;257
6666;6620;3284;CC257;257
6666;6701;7467;CC257;257
6666;6720;5148;CC257;257
6666;13640;4452;CC257;257
6667;6620;12353;CC257;257
6667;6701;11368;CC257;257
6667;6720;11206;CC257;257
6667;13640;11815;CC257;257
6668;6620;0;CC257;257
6668;6701;4771;CC257;257
6668;6720;2038;CC257;257
6668;13640;1916;CC257;257
6669;6620;1273;CC257;257
6669;6701;4049;CC257;257
6669;6720;2778;CC257;257
6669;13640;3162;CC257;257
6670;6620;0;CC257;257
6670;6701;4771;CC257;257
6670;6720;2038;CC257;257
6670;13640;1916;CC257;257
6671;6620;0;CC257;257
6671;6701;4771;CC257;257
6671;6720;2038;CC257;257
6671;13640;1916;CC257;257
6672;6620;6966;CC257;257
6672;6701;8508;CC257;257
6672;6720;8412;CC257;257
6672;13640;6649;CC257;257
6674;6620;10016;CC257;257
6674;6701;9471;CC257;257
6674;6720;9842;CC257;257
6674;13640;8906;CC257;257
6675;6620;0;CC257;257
6675;6701;4771;CC257;257
6675;6720;2038;CC257;257
6675;13640;1916;CC257;257
6677;6620;1552;CC443;443
6677;6701;6011;CC443;443
6677;6720;2313;CC443;443
6677;13640;2544;CC443;443
6678;6620;6616;ST-4430;4430
6678;6701;3681;ST-4430;4430
6678;6720;6560;ST-4430;4430
6678;13640;6004;ST-4430;4430
6679;6620;1552;CC443;443
6679;6701;6011;CC443;443
6679;6720;2313;CC443;443
6679;13640;2544;CC443;443
6680;6620;1552;CC443;443
6680;6701;6011;CC443;443
6680;6720;2313;CC443;443
6680;13640;2544;CC443;443
6681;6620;1552;CC443;443
6681;6701;6011;CC443;443
6681;6720;2313;CC443;443
6681;13640;2544;CC443;443
6682;6620;1257;CC443;443
6682;6701;5731;CC443;443
6682;6720;2857;CC443;443
6682;13640;2238;CC443;443
6683;6620;1359;CC443;443
6683;6701;5833;CC443;443
6683;6720;2959;CC443;443
6683;13640;2342;CC443;443
6684;6620;1552;CC443;443
6684;6701;6011;CC443;443
6684;6720;2313;CC443;443
6684;13640;2544;CC443;443
6685;6620;4148;CC443;443
6685;6701;5128;CC443;443
6685;6720;4540;CC443;443
6685;13640;4872;CC443;443
6686;6620;7143;CC443;443
6686;6701;8259;CC443;443
6686;6720;7017;CC443;443
6686;13640;5489;CC443;443
6687;6620;1490;CC443;443
6687;6701;5963;CC443;443
6687;6720;3089;CC443;443
6687;13640;2471;CC443;443
6688;6620;1552;CC443;443
6688;6701;6011;CC443;443
6688;6720;2313;CC443;443
6688;13640;2544;CC443;443
6690;6620;10595;CC443;443
6690;6701;9682;CC443;443
6690;6720;9948;CC443;443
6690;13640;9519;CC443;443
6691;6620;1489;CC443;443
6691;6701;5963;CC443;443
6691;6720;3089;CC443;443
6691;13640;2472;CC443;443
6692;6620;5812;CC443;443
6692;6701;5758;CC443;443
6692;6720;5608;CC443;443
6692;13640;4708;CC443;443
6693;6620;2046;CC443;443
6693;6701;6513;CC443;443
6693;6720;3666;CC443;443
6693;13640;1387;CC443;443
6694;6620;1053;CC206;206
6694;6701;3767;CC206;206
6694;6720;2833;CC206;206
6694;13640;2715;CC206;206
6695;6620;1053;CC206;206
6695;6701;3767;CC206;206
6695;6720;2833;CC206;206
6695;13640;2715;CC206;206
6696;6620;1309;CC206;206
6696;6701;3512;CC206;206
6696;6720;3089;CC206;206
6696;13640;2971;CC206;206
6697;6620;6318;CC206;206
6697;6701;7259;CC206;206
6697;6720;6239;CC206;206
6697;13640;6623;CC206;206
6698;6620;1053;CC206;206
6698;6701;3767;CC206;206
6698;6720;2833;CC206;206
6698;13640;2715;CC206;206
6699;6620;9069;CC206;206
6699;6701;8523;CC206;206
6699;6720;8835;CC206;206
6699;13640;8604;CC206;206
6700;6620;2551;CC206;206
6700;6701;4322;CC206;206
6700;6720;1962;CC206;206
6700;13640;4064;CC206;206
6701;6620;4771;CC206;206
6701;6701;0;CC206;206
6701;6720;5483;CC206;206
6701;13640;5490;CC206;206
6702;6620;3044;CC206;206
6702;6701;4816;CC206;206
6702;6720;2450;CC206;206
6702;13640;2981;CC206;206
6703;6620;5914;CC206;206
6703;6701;5996;CC206;206
6703;6720;5503;CC206;206
6703;13640;7030;CC206;206
6704;6620;1053;CC206;206
6704;6701;3767;CC206;206
6704;6720;2833;CC206;206
6704;13640;2715;CC206;206
6705;6620;1183;CC206;206
6705;6701;3897;CC206;206
6705;6720;2963;CC206;206
6705;13640;2845;CC206;206
6706;6620;1296;CC206;206
6706;6701;4012;CC206;206
6706;6720;2588;CC206;206
6706;13640;2959;CC206;206
6707;6620;1053;CC206;206
6707;6701;3767;CC206;206
6707;6720;2833;CC206;206
6707;13640;2715;CC206;206
6708;6620;5691;CC206;206
6708;6701;4342;CC206;206
6708;6720;6092;CC206;206
6708;13640;6944;CC206;206
6709;6620;1053;CC206;206
6709;6701;3767;CC206;206
6709;6720;2833;CC206;206
6709;13640;2715;CC206;206
6710;6620;1374;CC206;206
6710;6701;4098;CC206;206
6710;6720;3129;CC206;206
6710;13640;3028;CC206;206
6711;6620;1053;CC206;206
6711;6701;3767;CC206;206
6711;6720;2833;CC206;206
6711;13640;2715;CC206;206
6712;6620;12012;CC206;206
6712;6701;10321;CC206;206
6712;6720;11130;CC206;206
6712;13640;10763;CC206;206
6713;6620;5218;CC206;206
6713;6701;6005;CC206;206
6713;6720;4998;CC206;206
6713;13640;4767;CC206;206
6714;6620;12155;CC206;206
6714;6701;11403;CC206;206
6714;6720;11147;CC206;206
6714;13640;10910;CC206;206
6715;6620;13394;CC206;206
6715;6701;12272;CC206;206
6715;6720;12746;CC206;206
6715;13640;12155;CC206;206
6716;6620;4562;CC206;206
6716;6701;6911;CC206;206
6716;6720;4843;CC206;206
6716;13640;4982;CC206;206
6717;6620;548;CC257;257
6717;6701;4772;CC257;257
6717;6720;2053;CC257;257
6717;13640;2439;CC257;257
6718;6620;5340;CC257;257
6718;6701;7360;CC257;257
6718;6720;5261;CC257;257
6718;13640;5055;CC257;257
6719;6620;5063;CC257;257
6719;6701;7173;CC257;257
6719;6720;4984;CC257;257
6719;13640;4374;CC257;257
6720;6620;2038;ST-4430;4430
6720;6701;5483;ST-4430;4430
6720;6720;0;ST-4430;4430
6720;13640;3556;ST-4430;4430
6721;6620;1802;ST-4430;4430
6721;6701;5246;ST-4430;4430
6721;6720;276;ST-4430;4430
6721;13640;3327;ST-4430;4430
6722;6620;3832;CC443;443
6722;6701;3894;CC443;443
6722;6720;4511;CC443;443
6722;13640;4607;CC443;443
6723;6620;5062;CC443;443
6723;6701;6063;CC443;443
6723;6720;4821;CC443;443
6723;13640;4054;CC443;443
6724;6620;2828;ST-4430;4430
6724;6701;6267;ST-4430;4430
6724;6720;1318;ST-4430;4430
6724;13640;4342;ST-4430;4430
6725;6620;1802;ST-4430;4430
6725;6701;5246;ST-4430;4430
6725;6720;276;ST-4430;4430
6725;13640;3327;ST-4430;4430
6726;6620;3846;CC206;206
6726;6701;6671;CC206;206
6726;6720;3090;CC206;206
6726;13640;3722;CC206;206
6727;6620;189;CC206;206
6727;6701;4619;CC206;206
6727;6720;1974;CC206;206
6727;13640;1855;CC206;206
6728;6620;1053;CC206;206
6728;6701;3767;CC206;206
6728;6720;2833;CC206;206
6728;13640;2715;CC206;206
6729;6620;1053;CC206;206
6729;6701;3767;CC206;206
6729;6720;2833;CC206;206
6729;13640;2715;CC206;206
7617;6620;254;CC354;354
7617;6701;4746;CC354;354
7617;6720;1930;CC354;354
7617;13640;1850;CC354;354
7618;6620;1056;CC206;206
7618;6701;3785;CC206;206
7618;6720;2837;CC206;206
7618;13640;2722;CC206;206
7632;6620;1132;CC257;257
7632;6701;3942;CC257;257
7632;6720;2889;CC257;257
7632;13640;2802;CC257;257
7633;6620;183;CC464;464
7633;6701;4699;CC464;464
7633;6720;1956;CC464;464
7633;13640;1837;CC464;464
7634;6620;1016;CC354;354
7634;6701;5469;CC354;354
7634;6720;2676;CC354;354
7634;13640;2530;CC354;354
7635;6620;1731;CC21;21
7635;6701;4500;CC21;21
7635;6720;3445;CC21;21
7635;13640;3371;CC21;21
7636;6620;203;CC464;464
7636;6701;4731;CC464;464
7636;6720;1955;CC464;464
7636;13640;1824;CC464;464
7712;6620;887;CC21;21
7712;6701;5363;CC21;21
7712;6720;2575;CC21;21
7712;13640;2520;CC21;21
7713;6620;1530;CC433;433
7713;6701;4985;CC433;433
7713;6720;751;CC433;433
7713;13640;3050;CC433;433
7714;6620;1703;CC45;45
7714;6701;5189;CC45;45
7714;6720;1027;CC45;45
7714;13640;3231;CC45;45
7715;6620;1820;CC353;353
7715;6701;5293;CC353;353
7715;6720;1101;CC353;353
7715;13640;3324;CC353;353
7717;6620;1731;CC21;21
7717;6701;4503;CC21;21
7717;6720;3445;CC21;21
7717;13640;3371;CC21;21
7719;6620;1127;CC574;574
7719;6701;4037;CC574;574
7719;6720;2825;CC574;574
7719;13640;2759;CC574;574
7720;6620;254;CC354;354
7720;6701;4746;CC354;354
7720;6720;1930;CC354;354
7720;13640;1850;CC354;354
7721;6620;1056;CC206;206
7721;6701;3785;CC206;206
7721;6720;2837;CC206;206
7721;13640;2722;CC206;206
7722;6620;886;CC21;21
7722;6701;5362;CC21;21
7722;6720;2575;CC21;21
7722;13640;2519;CC21;21
7723;6620;236;CC464;464
7723;6701;4735;CC464;464
7723;6720;1972;CC464;464
7723;13640;1847;CC464;464
7724;6620;1700;CC48;48
7724;6701;4606;CC48;48
7724;6720;3475;CC48;48
7724;13640;3369;CC48;48
7725;6620;221;CC21;21
7725;6701;4702;CC21;21
7725;6720;1987;CC21;21
7725;13640;1884;CC21;21
7726;6620;1357;CC607;607
7726;6701;4044;CC607;607
7726;6720;3081;CC607;607
7726;13640;2653;CC607;607
7728;6620;1122;CC21;21
7728;6701;3907;CC21;21
7728;6720;2859;CC21;21
7728;13640;2774;CC21;21
7731;6620;1122;CC21;21
7731;6701;3907;CC21;21
7731;6720;2859;CC21;21
7731;13640;2774;CC21;21
7732;6620;798;CC21;21
7732;6701;5282;CC21;21
7732;6720;2509;CC21;21
7732;13640;2433;CC21;21
7733;6620;1690;CC21;21
7733;6701;4476;CC21;21
7733;6720;3373;CC21;21
7733;13640;3319;CC21;21
7734;6620;1123;CC206;206
7734;6701;5579;CC206;206
7734;6720;2176;CC206;206
7734;13640;2738;CC206;206
8054;6620;258;CC460;460
8054;6701;4738;CC460;460
8054;6720;2024;CC460;460
8054;13640;1908;CC460;460
8055;6620;6572;CC353;353
8055;6701;7792;CC353;353
8055;6720;8223;CC353;353
8055;13640;6023;CC353;353
8056;6620;2260;CC460;460
8056;6701;6751;CC460;460
8056;6720;3144;CC460;460
8056;13640;3801;CC460;460
8057;6620;3717;CC353;353
8057;6701;6769;CC353;353
8057;6720;4008;CC353;353
8057;13640;3726;CC353;353
8058;6620;1556;CC353;353
8058;6701;4369;CC353;353
8058;6720;3322;CC353;353
8058;13640;3204;CC353;353
8059;6620;3490;CC460;460
8059;6701;6434;CC460;460
8059;6720;2967;CC460;460
8059;13640;4478;CC460;460
8060;6620;1175;CC353;353
8060;6701;5493;CC353;353
8060;6720;2886;CC353;353
8060;13640;2399;CC353;353
8104;6620;859;CC354;354
8104;6701;5354;CC354;354
8104;6720;2579;CC354;354
8104;13640;2511;CC354;354
8112;6620;859;CC354;354
8112;6701;5354;CC354;354
8112;6720;2579;CC354;354
8112;13640;2511;CC354;354
8113;6620;859;CC354;354
8113;6701;5354;CC354;354
8113;6720;2579;CC354;354
8113;13640;2511;CC354;354
8115;6620;859;CC354;354
8115;6701;5354;CC354;354
8115;6720;2579;CC354;354
8115;13640;2511;CC354;354
8116;6620;859;CC354;354
8116;6701;5354;CC354;354
8116;6720;2579;CC354;354
8116;13640;2511;CC354;354
8117;6620;1027;CC354;354
8117;6701;5062;CC354;354
8117;6720;2633;CC354;354
8117;13640;2663;CC354;354
8120;6620;859;CC354;354
8120;6701;5354;CC354;354
8120;6720;2579;CC354;354
8120;13640;2511;CC354;354
8121;6620;859;CC354;354
8121;6701;5354;CC354;354
8121;6720;2579;CC354;354
8121;13640;2511;CC354;354
8122;6620;236;CC354;354
8122;6701;4739;CC354;354
8122;6720;1972;CC354;354
8122;13640;1894;CC354;354
8123;6620;859;CC354;354
8123;6701;5354;CC354;354
8123;6720;2579;CC354;354
8123;13640;2511;CC354;354
8126;6620;791;CC354;354
8126;6701;5284;CC354;354
8126;6720;2505;CC354;354
8126;13640;2431;CC354;354
8129;6620;859;CC354;354
8129;6701;5354;CC354;354
8129;6720;2579;CC354;354
8129;13640;2511;CC354;354
8134;6620;859;CC354;354
8134;6701;5354;CC354;354
8134;6720;2579;CC354;354
8134;13640;2511;CC354;354
8136;6620;859;CC354;354
8136;6701;5354;CC354;354
8136;6720;2579;CC354;354
8136;13640;2511;CC354;354
8138;6620;859;CC354;354
8138;6701;5354;CC354;354
8138;6720;2579;CC354;354
8138;13640;2511;CC354;354
8139;6620;859;CC354;354
8139;6701;5354;CC354;354
8139;6720;2579;CC354;354
8139;13640;2511;CC354;354
8141;6620;859;CC354;354
8141;6701;5354;CC354;354
8141;6720;2579;CC354;354
8141;13640;2511;CC354;354
8142;6620;859;CC354;354
8142;6701;5354;CC354;354
8142;6720;2579;CC354;354
8142;13640;2511;CC354;354
8143;6620;859;CC354;354
8143;6701;5354;CC354;354
8143;6720;2579;CC354;354
8143;13640;2511;CC354;354
8144;6620;859;CC354;354
8144;6701;5354;CC354;354
8144;6720;2579;CC354;354
8144;13640;2511;CC354;354
8145;6620;859;CC354;354
8145;6701;5354;CC354;354
8145;6720;2579;CC354;354
8145;13640;2511;CC354;354
8147;6620;859;CC354;354
8147;6701;5354;CC354;354
8147;6720;2579;CC354;354
8147;13640;2511;CC354;354
8148;6620;859;CC354;354
8148;6701;5354;CC354;354
8148;6720;2579;CC354;354
8148;13640;2511;CC354;354
8151;6620;859;CC354;354
8151;6701;5354;CC354;354
8151;6720;2579;CC354;354
8151;13640;2511;CC354;354
8156;6620;859;CC354;354
8156;6701;5354;CC354;354
8156;6720;2579;CC354;354
8156;13640;2511;CC354;354
8159;6620;859;CC354;354
8159;6701;5354;CC354;354
8159;6720;2579;CC354;354
8159;13640;2511;CC354;354
8161;6620;859;CC354;354
8161;6701;5354;CC354;354
8161;6720;2579;CC354;354
8161;13640;2511;CC354;354
8167;6620;859;CC354;354
8167;6701;5354;CC354;354
8167;6720;2579;CC354;354
8167;13640;2511;CC354;354
8170;6620;859;CC354;354
8170;6701;5354;CC354;354
8170;6720;2579;CC354;354
8170;13640;2511;CC354;354
8172;6620;859;CC354;354
8172;6701;5354;CC354;354
8172;6720;2579;CC354;354
8172;13640;2511;CC354;354
8174;6620;859;CC354;354
8174;6701;5354;CC354;354
8174;6720;2579;CC354;354
8174;13640;2511;CC354;354
8176;6620;859;CC354;354
8176;6701;5354;CC354;354
8176;6720;2579;CC354;354
8176;13640;2511;CC354;354
8177;6620;860;CC354;354
8177;6701;5354;CC354;354
8177;6720;2580;CC354;354
8177;13640;2511;CC354;354
8178;6620;859;CC354;354
8178;6701;5354;CC354;354
8178;6720;2579;CC354;354
8178;13640;2511;CC354;354
8179;6620;859;CC354;354
8179;6701;5354;CC354;354
8179;6720;2579;CC354;354
8179;13640;2511;CC354;354
8180;6620;859;CC354;354
8180;6701;5354;CC354;354
8180;6720;2579;CC354;354
8180;13640;2511;CC354;354
8181;6620;859;CC354;354
8181;6701;5354;CC354;354
8181;6720;2579;CC354;354
8181;13640;2511;CC354;354
8182;6620;859;CC354;354
8182;6701;5354;CC354;354
8182;6720;2579;CC354;354
8182;13640;2511;CC354;354
8183;6620;859;CC354;354
8183;6701;5354;CC354;354
8183;6720;2579;CC354;354
8183;13640;2511;CC354;354
8184;6620;859;CC354;354
8184;6701;5354;CC354;354
8184;6720;2579;CC354;354
8184;13640;2511;CC354;354
8186;6620;859;CC354;354
8186;6701;5354;CC354;354
8186;6720;2579;CC354;354
8186;13640;2511;CC354;354
8187;6620;859;CC354;354
8187;6701;5354;CC354;354
8187;6720;2579;CC354;354
8187;13640;2511;CC354;354
8190;6620;1076;CC354;354
8190;6701;5612;CC354;354
8190;6720;2823;CC354;354
8190;13640;2768;CC354;354
8191;6620;859;CC354;354
8191;6701;5354;CC354;354
8191;6720;2579;CC354;354
8191;13640;2511;CC354;354
8193;6620;859;CC354;354
8193;6701;5354;CC354;354
8193;6720;2579;CC354;354
8193;13640;2511;CC354;354
8194;6620;859;CC354;354
8194;6701;5354;CC354;354
8194;6720;2579;CC354;354
8194;13640;2511;CC354;354
8196;6620;1076;CC354;354
8196;6701;5612;CC354;354
8196;6720;2823;CC354;354
8196;13640;2768;CC354;354
8204;6620;419;CC354;354
8204;6701;4956;CC354;354
8204;6720;2241;CC354;354
8204;13640;2129;CC354;354
8205;6620;859;CC354;354
8205;6701;5354;CC354;354
8205;6720;2579;CC354;354
8205;13640;2511;CC354;354
8206;6620;1077;CC354;354
8206;6701;5610;CC354;354
8206;6720;2822;CC354;354
8206;13640;2762;CC354;354
8208;6620;1077;CC354;354
8208;6701;5610;CC354;354
8208;6720;2822;CC354;354
8208;13640;2762;CC354;354
8210;6620;859;CC354;354
8210;6701;5354;CC354;354
8210;6720;2579;CC354;354
8210;13640;2511;CC354;354
8211;6620;859;CC354;354
8211;6701;5354;CC354;354
8211;6720;2579;CC354;354
8211;13640;2511;CC354;354
8212;6620;1077;CC354;354
8212;6701;5610;CC354;354
8212;6720;2822;CC354;354
8212;13640;2762;CC354;354
8213;6620;859;CC354;354
8213;6701;5354;CC354;354
8213;6720;2579;CC354;354
8213;13640;2511;CC354;354
8214;6620;859;CC354;354
8214;6701;5354;CC354;354
8214;6720;2579;CC354;354
8214;13640;2511;CC354;354
8216;6620;860;CC354;354
8216;6701;5354;CC354;354
8216;6720;2580;CC354;354
8216;13640;2512;CC354;354
8218;6620;859;CC354;354
8218;6701;5354;CC354;354
8218;6720;2579;CC354;354
8218;13640;2511;CC354;354
8219;6620;859;CC354;354
8219;6701;5354;CC354;354
8219;6720;2579;CC354;354
8219;13640;2511;CC354;354
8220;6620;859;CC354;354
8220;6701;5354;CC354;354
8220;6720;2579;CC354;354
8220;13640;2511;CC354;354
8221;6620;859;CC354;354
8221;6701;5354;CC354;354
8221;6720;2579;CC354;354
8221;13640;2511;CC354;354
8222;6620;860;CC354;354
8222;6701;5355;CC354;354
8222;6720;2580;CC354;354
8222;13640;2512;CC354;354
8223;6620;859;CC354;354
8223;6701;5354;CC354;354
8223;6720;2579;CC354;354
8223;13640;2511;CC354;354
8224;6620;859;CC354;354
8224;6701;5354;CC354;354
8224;6720;2579;CC354;354
8224;13640;2511;CC354;354
8225;6620;859;CC354;354
8225;6701;5354;CC354;354
8225;6720;2579;CC354;354
8225;13640;2511;CC354;354
8226;6620;1077;CC354;354
8226;6701;5610;CC354;354
8226;6720;2822;CC354;354
8226;13640;2762;CC354;354
8227;6620;859;CC354;354
8227;6701;5354;CC354;354
8227;6720;2579;CC354;354
8227;13640;2511;CC354;354
8228;6620;1077;CC354;354
8228;6701;5610;CC354;354
8228;6720;2822;CC354;354
8228;13640;2762;CC354;354
8229;6620;1077;CC354;354
8229;6701;5610;CC354;354
8229;6720;2822;CC354;354
8229;13640;2762;CC354;354
8230;6620;859;CC354;354
8230;6701;5354;CC354;354
8230;6720;2579;CC354;354
8230;13640;2511;CC354;354
8231;6620;859;CC354;354
8231;6701;5354;CC354;354
8231;6720;2579;CC354;354
8231;13640;2511;CC354;354
8232;6620;859;CC354;354
8232;6701;5354;CC354;354
8232;6720;2579;CC354;354
8232;13640;2511;CC354;354
8233;6620;859;CC354;354
8233;6701;5354;CC354;354
8233;6720;2579;CC354;354
8233;13640;2511;CC354;354
8235;6620;859;CC354;354
8235;6701;5354;CC354;354
8235;6720;2579;CC354;354
8235;13640;2511;CC354;354
8237;6620;859;CC354;354
8237;6701;5354;CC354;354
8237;6720;2579;CC354;354
8237;13640;2511;CC354;354
8238;6620;859;CC354;354
8238;6701;5354;CC354;354
8238;6720;2579;CC354;354
8238;13640;2511;CC354;354
8239;6620;859;CC354;354
8239;6701;5354;CC354;354
8239;6720;2579;CC354;354
8239;13640;2511;CC354;354
8240;6620;859;CC354;354
8240;6701;5354;CC354;354
8240;6720;2579;CC354;354
8240;13640;2511;CC354;354
8241;6620;859;CC354;354
8241;6701;5354;CC354;354
8241;6720;2579;CC354;354
8241;13640;2511;CC354;354
8243;6620;859;CC354;354
8243;6701;5354;CC354;354
8243;6720;2579;CC354;354
8243;13640;2511;CC354;354
8244;6620;859;CC354;354
8244;6701;5354;CC354;354
8244;6720;2579;CC354;354
8244;13640;2511;CC354;354
8247;6620;859;CC354;354
